Sample_ID,Florida_County_Name,Latitude,Longitude
DUV-2267-066,Duval_County,30.40,81.43
HIL-2377-089,Hillsborough_County,27.94,82.22
HIL-2366-078,Hillsborough_County,28.01,82.47
DUV-2261-060,Duval_County,30.43,81.72
HIL-2368-080,Hillsborough_County,27.93,82.45
DAD-2299-092,Miami-Dade_County,25.64,80.38
HIL-2370-082,Hillsborough_County,27.77,82.37
LEO-2402-021,Leon_County,30.40,84.31
HIL-2367-079,Hillsborough_County,28.00,82.47
BRO-2358-068,Broward_County,26.12,80.13
DAD-2344-104,Miami-Dade_County,25.91,80.16
HER-2361-010,Hernando_County,28.48,82.31
BRE-2482-093,Brevard_County,27.88,80.50
GUL-2588-030,Gulf_County,30.00,85.37
PAS-2380-031,Pasco_County,28.29,82.61
DAD-2296-089,Miami-Dade_County,25.52,80.40
IDR-2592-031,Indian_River_County,27.63,80.76
DUV-2263-062,Duval_County,30.29,81.57
HIL-2374-086,Hillsborough_County,27.84,82.27
DAD-2356-116,Miami-Dade_County,25.86,80.13
HIL-2375-087,Hillsborough_County,27.78,82.14
SAN-2610-048,Santa_Rosa_County,30.66,87.01
GUL-2387-011,Gulf_County,30.14,85.20
BRE-2433-087,Brevard_County,28.77,80.85
PIN-2498-139,Pinellas_County,27.92,82.83
DAD-2345-105,Miami-Dade_County,25.87,80.24
DUV-2266-065,Duval_County,30.40,81.69
DUV-2264-063,Duval_County,30.22,81.51
DUV-2269-067,Duval_County,30.28,81.74
JAC-2400-014,Jackson_County,30.21,84.04
JAC-2399-013,Jackson_County,30.26,83.90
JAC-2395-009,Jackson_County,30.58,85.33
HIL-2378-090,Hillsborough_County,27.99,82.15
CAH-2381-003,Calhoun_County,30.42,85.03
CAH-2384-006,Calhoun_County,30.58,84.95
HIL-2364-076,Hillsborough_County,28.03,82.43
CAH-2383-005,Calhoun_County,30.43,85.17
JAC-2394-008,Jackson_County,30.87,84.94
NAS-2270-045,Nassau_County,30.60,81.44
GUL-2580-022,Gulf_County,29.75,85.30
DUV-2260-059,Duval_County,30.39,81.72
IDR-2449-026,Indian_River_County,27.56,80.33
HIL-2369-081,Hillsborough_County,27.91,82.45
STL-2468-022,St._Lucie_County,27.32,80.33
STL-2469-023,St._Lucie_County,27.34,80.55
IDR-2450-027,Indian_River_County,27.86,80.45
IDR-2451-028,Indian_River_County,27.85,80.45
BRO-2314-064,Broward_County,26.29,80.18
MRT-2454-055,Martin_County,27.32,80.23
STL-2465-019,St._Lucie_County,27.44,80.32
JEF-2452-005,Jefferson_County,30.15,83.97
JEF-2453-006,Jefferson_County,30.14,83.87
BRE-2431-085,Brevard_County,28.33,80.78
DAD-2298-091,Miami-Dade_County,25.64,80.50
BRA-2229-005,Bradford_County,29.86,82.16
BRO-2316-066,Broward_County,26.21,80.10
DAD-2306-099,Miami-Dade_County,25.85,80.21
CLA-2230-020,Clay_County,29.78,82.03
DAD-2353-113,Miami-Dade_County,25.85,80.17
CLA-2231-021,Clay_County,29.80,82.04
DAD-2352-112,Miami-Dade_County,25.77,80.20
DAD-2302-095,Miami-Dade_County,25.71,80.26
DAD-2348-108,Miami-Dade_County,25.87,80.17
HIL-2447-099,Hillsborough_County,28.01,82.35
DAD-2347-107,Miami-Dade_County,25.92,80.22
DAD-2349-109,Miami-Dade_County,25.70,80.17
DAD-2350-110,Miami-Dade_County,25.73,80.16
STL-2466-020,St._Lucie_County,27.42,80.28
BRE-2434-088,Brevard_County,28.76,80.77
DAD-2351-111,Miami-Dade_County,25.73,80.23
DAD-2343-103,Miami-Dade_County,25.93,80.15
STL-2467-021,St._Lucie_County,27.40,80.38
BRE-2429-083,Brevard_County,28.23,80.76
ORA-2598-081,Orange_County,28.58,81.41
PUT-2508-018,Putnam_County,29.48,81.68
POL-2536-041,Polk_County,28.00,81.71
HIG-2518-022,Highlands_County,27.63,81.55
POL-2527-032,Polk_County,28.10,81.63
ORA-2626-084,Orange_County,28.60,81.41
BRE-2438-092,Brevard_County,28.59,80.86
VOL-2477-060,Volusia_County,28.93,80.83
GUL-2579-021,Gulf_County,29.71,85.30
POL-2608-060,Polk_County,27.99,81.69
LEO-2634-026,Leon_County,30.32,84.30
BRE-2574-097,Brevard_County,28.36,80.68
IDR-2594-033,Indian_River_County,27.82,80.81
IDR-2593-032,Indian_River_County,27.82,80.67
LIB-2596-003,Liberty_County,30.13,84.67
LEO-2633-025,Leon_County,30.53,84.22
GUL-2583-025,Gulf_County,29.71,85.29
BRE-2435-089,Brevard_County,28.63,80.79
BRO-2359-069,Broward_County,26.11,80.13
HER-2360-009,Hernando_County,28.65,82.26
HIL-2373-085,Hillsborough_County,27.85,82.28
GUL-2584-026,Gulf_County,29.71,85.28
FRA-2632-027,Franklin_County,30.01,85.00
GUL-2581-023,Gulf_County,29.71,85.27
SAR-2613-106,Sarasota_County,27.33,82.44
STL-2614-024,St._Lucie_County,27.24,80.32
BRE-2436-090,Brevard_County,28.58,80.80
GUL-2576-018,Gulf_County,29.72,85.29
SAR-2611-104,Sarasota_County,27.32,82.50
SAR-2612-105,Sarasota_County,27.33,82.44
GUL-2588-019,Gulf_County,29.71,85.26
HER-2362-011,Hernando_County,28.58,82.22
DUV-2258-057,Duval_County,30.39,81.65
HIL-2372-084,Hillsborough_County,27.88,82.30
DAD-2346-106,Miami-Dade_County,25.85,80.19
BRO-2357-067,Broward_County,26.13,80.17
HIL-2371-083,Hillsborough_County,27.80,82.35
VOL-2479-062,Volusia_County,29.00,80.89
DUV-2265-064,Duval_County,30.56,81.61
DAD-2352-112,Miami-Dade_County,25.77,80.20
BRE-2573-096,Brevard_County,28.54,80.86
HIL-2363-075,Hillsborough_County,28.02,82.39
HIL-2379-091,Hillsborough_County,27.94,82.46
DAD-2303-096,Miami-Dade_County,25.74,80.29
GUL-2388-012,Gulf_County,30.13,85.14
BAY-2571-044,Bay_County,30.13,85.63
WAK-1840-013,Wakulla_County,30.00,84.47
WAK-1852-014,Wakulla_County,30.09,84.51
LEE-0066-025,Lee_County,26.75,82.23
LEE-1871-034,Lee_County,26.34,81.69
LEE-1873-036,Lee_County,26.34,81.78
BRA-0811-001,Bradford_County,29.77,82.08
BRA-1622-003,Bradford_County,29.92,82.17
BRA-1682-004,Bradford_County,29.92,82.17
NAS-0198-001,Nassau_County,30.63,81.53
NAS-0203-002,Nassau_County,30.57,81.52
NAS-0204-003,Nassau_County,30.69,81.46
NAS-0205-004,Nassau_County,30.67,81.47
NAS-0206-005,Nassau_County,30.61,81.47
NAS-0207-006,Nassau_County,30.52,81.45
NAS-0209-007,Nassau_County,30.67,81.44
CAH-1608-001,Calhoun_County,30.52,84.99
NAS-0536-009,Nassau_County,30.68,81.46
NAS-0537-010,Nassau_County,30.66,81.46
NAS-0538-011,Nassau_County,30.62,81.47
NAS-0195-012,Nassau_County,30.76,81.54
NAS-0196-013,Nassau_County,30.77,81.54
NAS-0197-014,Nassau_County,30.72,81.55
NAS-2148-016,Nassau_County,30.57,81.52
NAS-2149-017,Nassau_County,30.64,81.48
NAS-2150-018,Nassau_County,30.70,81.46
NAS-2153-021,Nassau_County,30.52,82.02
NAS-2155-023,Nassau_County,30.67,81.47
WAK-0119-017,Wakulla_County,29.99,84.50
NAS-2157-025,Nassau_County,30.73,81.73
NAS-2160-027,Nassau_County,30.55,82.07
NAS-2162-029,Nassau_County,30.55,81.54
NAS-2164-031,Nassau_County,30.72,82.04
NAS-2172-034,Nassau_County,30.57,82.05
NAS-2178-038,Nassau_County,30.72,82.07
NAS-2182-041,Nassau_County,30.79,81.81
LEO-0733-003,Leon_County,30.43,84.30
LEO-0735-005,Leon_County,30.45,84.29
LEO-0737-007,Leon_County,30.44,84.18
LEO-1377-009,Leon_County,30.64,84.20
LEO-1381-011,Leon_County,30.51,84.31
LEO-1390-014,Leon_County,30.52,84.25
LEO-1579-016,Leon_County,30.37,84.30
TAY-0117-001,Taylor_County,29.52,84.40
CLA-0552-001,Clay_County,30.03,81.72
CLA-1127-004,Clay_County,30.01,81.69
CLA-1130-007,Clay_County,30.07,81.85
CLA-1135-010,Clay_County,30.13,81.72
CLA-1185-015,Clay_County,30.05,81.72
GUL-1445-002,Gulf_County,29.80,85.29
GUL-1448-005,Gulf_County,29.84,85.31
GUL-1449-006,Gulf_County,29.81,85.31
GUL-1454-008,Gulf_County,29.82,85.31
CLM-1830-005,Columbia_County,29.84,82.63
CLM-0082-013,Coulmbia_County,30.17,82.57
CLM-2146-015,Columbia_County,29.91,82.58
LEE-0026-002,Lee_County,26.66,81.88
LEE-0034-005,Lee_County,26.63,82.12
LEE-0037-008,Lee_County,26.61,81.97
WAK-1388-008,Wakulla_County,30.21,84.26
LEE-0040-010,Lee_County,26.58,81.86
LEE-0045-015,Lee_County,26.56,81.93
LEE-0051-019,Lee_County,26.41,81.88
WAK-1836-011,Wakulla_County,30.02,84.37
LEE-1891-039,Lee_County,26.60,81.57
LEE-1952-043,Lee_County,26.64,82.08
LEE-1972-051,Lee_County,26.72,81.64
LEE-1973-052,Lee_County,26.71,81.61
WAK-0122-001,Wakulla_County,30.06,84.29
LEE-1872-035,Lee_County,26.34,81.75
LEE-1874-037,Lee_County,26.34,81.82
LEE-1890-038,Lee_County,26.65,81.69
WAK-1853-015,Wakulla_County,30.21,84.68
WAK-0118-016,Wakulla_County,30.18,84.25
WAK-0120-018,Wakulla_County,29.98,84.42
UNI-0439-001,Union_County,30.10,82.16
UNI-0440-002,Union_County,30.07,82.20
UNI-0441-003,Union_County,30.07,82.23
UNI-0442-004,Union_County,30.05,82.30
WAK-1372-004,Wakulla_County,30.10,84.26
UNI-0443-005,Union_County,30.02,82.33
UNI-0444-006,Union_County,30.03,82.34
UNI-0445-007,Union_County,29.92,82.43
SUM-0294-002,Sumter_County,28.82,82.14
SUM-0353-004,Sumter_County,28.85,82.21
SUM-0354-005,Sumter_County,28.72,82.24
SUM-0764-006,Sumter_County,28.59,82.22
SUM-0765-007,Sumter_County,28.76,82.11
SUM-0766-008,Sumter_County,28.79,82.12
WAK-1373-005,Wakulla_County,30.13,84.15
SUM-0767-009,Sumter_County,28.80,82.15
SUM-1050-010,Sumter_County,28.91,82.00
SUM-1051-011,Sumter_County,28.83,81.98
SUM-1052-012,Sumter_County,28.83,82.01
SUM-1053-013,Sumter_County,28.83,81.99
CLM-1161-002,Columbia_County,29.84,82.67
CLM-1163-003,Columbia_County,29.95,82.78
CLM-1829-004,Columbia_County,29.93,82.56
WAK-1374-006,Wakulla_County,30.07,84.18
CLM-1831-006,Columbia_County,29.83,82.68
CLM-1832-007,Columbia_County,29.87,82.74
CLM-0077-008,Coulmbia_County,30.33,82.76
CLM-0078-009,Coulmbia_County,30.19,82.64
CLM-0079-010,Coulmbia_County,30.19,82.64
CLM-0080-011,Coulmbia_County,30.17,82.62
CLM-0081-012,Coulmbia_County,30.19,82.60
CLM-1437-014,Columbia_County,30.68,82.56
WAK-1387-007,Wakulla_County,30.15,84.20
LEE-0021-001,Lee_County,26.75,82.26
LEE-0032-003,Lee_County,26.70,82.04
LEE-0033-004,Lee_County,26.64,82.06
LEE-0039-009,Lee_County,26.71,81.80
LEE-0041-011,Lee_County,26.58,81.88
LEE-0042-012,Lee_County,26.56,81.75
LEE-0043-013,Lee_County,26.47,81.78
LEE-0044-014,Lee_County,26.48,81.85
LEE-0046-016,Lee_County,26.56,81.95
LEE-0049-017,Lee_County,26.34,81.81
LEE-0050-018,Lee_County,26.33,81.85
WAK-1835-010,Wakulla_County,30.05,84.50
LEE-0053-021,Lee_County,26.45,82.04
LEE-0058-022,Lee_County,26.76,82.13
LEE-0059-023,Lee_County,26.44,82.13
LEE-0060-024,Lee_County,26.75,82.20
LEE-0068-027,Lee_County,26.70,82.24
LEE-0473-029,Lee_County,26.35,81.74
LEE-0474-030,Lee_County,26.34,81.76
LEE-1716-031,Lee_County,26.74,82.07
LEE-1717-032,Lee_County,26.72,82.07
LEE-1718-033,Lee_County,26.66,82.06
LEE-1947-040,Lee_County,26.49,82.08
LEE-1948-041,Lee_County,26.46,82.20
LEE-1950-042,Lee_County,26.55,82.20
LEE-1953-044,Lee_County,26.71,82.16
LEE-1954-045,Lee_County,26.69,82.24
WAK-1837-012,Wakulla_County,29.97,84.34
LEE-1955-046,Lee_County,26.36,81.84
LEE-1957-047,Lee_County,26.76,82.06
LEE-1961-048,Lee_County,26.44,81.84
LEE-1970-049,Lee_County,26.72,81.69
LEE-1971-050,Lee_County,26.71,81.75
LEE-2046-054,Lee_County,26.34,81.81
LEE-2047-055,Lee_County,26.71,81.66
LEE-0055-056,Lee_County,26.55,82.05
NAS-2147-015,Nassau_County,30.59,81.66
NAS-2151-019,Nassau_County,30.74,81.68
NAS-2152-020,Nassau_County,30.63,81.57
NAS-2154-022,Nassau_County,30.67,81.44
NAS-2156-024,Nassau_County,30.68,81.46
NAS-2158-026,Nassau_County,30.72,81.62
NAS-2161-028,Nassau_County,30.64,81.49
NAS-2163-030,Nassau_County,30.66,81.49
NAS-2166-032,Nassau_County,30.36,82.13
NAS-2169-033,Nassau_County,30.58,81.59
NAS-2173-035,Nassau_County,30.75,81.73
NAS-2175-036,Nassau_County,30.78,81.97
NAS-2176-037,Nassau_County,30.55,82.23
NAS-2179-039,Nassau_County,30.78,82.02
NAS-2180-040,Nassau_County,30.79,81.84
NAS-2184-042,Nassau_County,30.73,81.54
LEO-0732-002,Leon_County,30.40,84.34
LEO-0734-004,Leon_County,30.46,84.32
LEO-0736-006,Leon_County,30.47,84.18
LEO-1375-008,Leon_County,30.62,84.25
LEO-1380-010,Leon_County,30.44,84.53
LEO-1385-012,Leon_County,30.56,83.99
LEO-1386-013,Leon_County,30.28,84.15
LEO-1391-015,Leon_County,30.54,84.33
CLA-0554-002,Clay_County,29.98,81.63
CLA-1126-003,Clay_County,29.98,81.64
CLA-1128-005,Clay_County,30.04,81.71
CLA-1129-006,Clay_County,30.08,81.81
CLA-1133-008,Clay_County,30.16,81.71
CLA-1134-009,Clay_County,30.15,81.70
CLA-1136-011,Clay_County,30.10,81.75
CLA-1137-012,Clay_County,30.13,81.76
CLA-1138-013,Clay_County,30.17,81.70
CLA-1184-014,Clay_County,30.14,81.73
CLA-1623-016,Clay_County,29.96,81.99
GUL-1439-001,Gulf_County,29.83,85.31
GUL-1446-003,Gulf_County,29.80,85.30
GUL-1447-004,Gulf_County,29.81,85.29
GUL-1453-007,Gulf_County,29.88,85.22
GUL-1844-009,Gulf_County,29.88,85.22
MON-2118-098,Monroe_County,25.12,80.41
MON-2119-099,Monroe_County,24.72,81.38
SAR-0017-003,Sarasota_County,27.02,82.28
SAR-0458-005,Sarasota_County,27.12,82.44
SAR-0571-007,Sarasota_County,27.29,82.54
SAR-0572-008,Sarasota_County,27.28,82.55
SAR-0574-010,Sarasota_County,27.25,82.53
SAR-0575-011,Sarasota_County,27.25,82.53
SAR-0576-012,Sarasota_County,27.24,82.52
SAR-0577-013,Sarasota_County,27.23,82.51
SAR-0578-014,Sarasota_County,27.22,82.51
SAR-0581-017,Sarasota_County,27.17,82.49
SAR-0582-018,Sarasota_County,27.16,82.48
SAR-0584-020,Sarasota_County,27.14,82.47
SAR-0585-021,Sarasota_County,27.13,82.47
SAR-0586-022,Sarasota_County,27.12,82.46
SAR-0587-023,Sarasota_County,27.12,82.45
SAR-0588-024,Sarasota_County,27.11,82.46
SAR-0589-025,Sarasota_County,27.11,82.46
SAR-0590-026,Sarasota_County,27.07,82.43
SAR-0591-027,Sarasota_County,27.04,82.43
SAR-0592-028,Sarasota_County,27.02,82.41
SAR-0593-029,Sarasota_County,27.00,82.40
SAR-0596-032,Sarasota_County,27.35,82.58
SAR-0597-033,Sarasota_County,27.33,82.57
SAR-0598-034,Sarasota_County,27.33,82.59
SAR-0599-035,Sarasota_County,27.33,82.57
SAR-0601-037,Sarasota_County,27.36,82.57
SAR-0604-040,Sarasota_County,27.33,82.54
SAR-0607-043,Sarasota_County,27.38,82.60
SAR-0609-045,Sarasota_County,27.38,82.59
SAR-0610-046,Sarasota_County,27.36,82.60
SAR-0619-047,Sarasota_County,27.30,82.51
SAR-0620-048,Sarasota_County,27.28,82.56
SAR-0621-049,Sarasota_County,27.25,82.53
SAR-0622-050,Sarasota_County,27.18,82.49
SAR-0623-051,Sarasota_County,27.14,82.46
SAR-0624-052,Sarasota_County,27.14,82.44
SAR-0625-053,Sarasota_County,27.12,82.43
SAR-0784-054,Sarasota_County,27.01,82.41
SAR-1401-056,Sarasota_County,27.33,82.44
SAR-1403-057,Sarasota_County,27.36,82.42
SAR-1404-058,Sarasota_County,27.37,82.45
SAR-1523-061,Sarasota_County,27.28,82.50
SAR-1524-062,Sarasota_County,27.32,82.50
SAR-1525-063,Sarasota_County,27.12,82.45
SAR-1526-064,Sarasota_County,27.12,82.43
SAR-1527-065,Sarasota_County,27.23,82.31
SAR-1530-068,Sarasota_County,27.16,82.46
SAR-1827-071,Sarasota_County,27.30,82.22
SAR-1959-072,Sarasota_County,27.00,82.39
SAR-1990-073,Sarasota_County,27.05,82.29
SAR-1995-074,Sarasota_County,27.08,82.21
SAR-1997-075,Sarasota_County,27.12,82.15
SAR-2003-077,Sarasota_County,27.27,82.29
SAR-2005-078,Sarasota_County,27.13,82.43
SAR-2007-080,Sarasota_County,27.11,82.46
SAR-2009-082,Sarasota_County,27.14,82.43
SAR-2010-083,Sarasota_County,27.10,82.44
SAR-2012-085,Sarasota_County,27.14,82.36
SAR-2013-086,Sarasota_County,27.16,82.42
SAR-2014-087,Sarasota_County,27.06,82.40
SAR-2015-088,Sarasota_County,27.05,82.44
GAD-1378-002,Gadsden_County,30.46,84.50
GAD-1379-003,Gadsden_County,30.48,84.41
GAD-1382-004,Gadsden_County,30.59,84.36
MON-2105-085,Monroe_County,25.02,80.49
MON-2106-086,Monroe_County,25.01,80.52
MON-2107-087,Monroe_County,25.00,80.53
MON-2109-089,Monroe_County,24.90,80.66
MON-2110-090,Monroe_County,24.85,80.74
MON-2111-091,Monroe_County,24.94,80.61
MON-2112-092,Monroe_County,24.95,80.59
MON-2114-094,Monroe_County,25.08,80.45
MON-2115-095,Monroe_County,25.16,80.39
MON-2117-097,Monroe_County,25.10,80.44
MON-0641-001,Monroe_County,24.55,81.97
MON-0650-010,Monroe_County,24.59,81.81
MON-0651-011,Monroe_County,24.57,81.78
MON-0652-012,Monroe_County,24.58,81.79
MON-0653-013,Monroe_County,24.59,81.79
SAR-0594-030,Sarasota_County,26.98,82.39
MON-0654-014,Monroe_County,24.58,81.75
SAR-0600-036,Sarasota_County,27.31,82.55
SAR-0606-042,Sarasota_County,27.39,82.61
MON-0655-015,Monroe_County,24.55,81.81
SAR-0608-044,Sarasota_County,27.39,82.59
MON-0656-016,Monroe_County,24.56,81.81
MON-0657-017,Monroe_County,24.54,81.80
SAR-1826-070,Sarasota_County,27.24,82.31
MON-0658-018,Monroe_County,24.55,81.79
MON-0659-019,Monroe_County,24.53,81.78
MON-0642-002,Monroe_County,24.53,82.01
MON-0660-020,Monroe_County,24.55,81.75
MON-0661-021,Monroe_County,24.56,81.75
MON-0662-022,Monroe_County,24.56,81.77
MON-0663-023,Monroe_County,24.56,81.79
MON-0666-025,Monroe_County,24.58,81.73
MON-0667-026,Monroe_County,24.57,81.74
MON-0668-027,Monroe_County,24.56,81.73
MON-0669-028,Monroe_County,24.58,81.71
MON-0670-029,Monroe_County,24.57,81.67
MON-0671-030,Monroe_County,24.60,81.67
MON-0643-003,Monroe_County,24.45,81.88
MON-0672-031,Monroe_County,24.59,81.65
MON-0673-032,Monroe_County,24.58,81.65
MON-0674-033,Monroe_County,24.65,81.57
MON-0675-034,Monroe_County,24.68,81.50
MON-0676-035,Monroe_County,24.60,81.65
MON-0677-036,Monroe_County,24.69,81.50
MON-0678-037,Monroe_County,24.66,81.51
MON-0679-038,Monroe_County,24.66,81.45
MON-0644-004,Monroe_County,24.46,81.85
MON-0680-039,Monroe_County,24.69,81.09
MON-0681-040,Monroe_County,24.71,81.08
MON-0682-041,Monroe_County,24.71,81.08
MON-0683-042,Monroe_County,24.72,81.06
MON-0684-043,Monroe_County,24.73,81.04
MON-0685-044,Monroe_County,24.73,81.06
MON-0688-047,Monroe_County,24.88,80.69
MON-0689-048,Monroe_County,24.91,80.64
MON-0690-049,Monroe_County,24.96,80.59
MON-0691-050,Monroe_County,24.99,80.54
MON-0645-005,Monroe_County,24.45,81.86
MON-0692-051,Monroe_County,25.02,80.51
MON-0693-052,Monroe_County,25.05,80.49
MON-0694-053,Monroe_County,25.09,80.44
MON-1142-054,Monroe_County,24.70,81.32
MON-1143-055,Monroe_County,24.69,81.36
MON-1144-056,Monroe_County,24.72,81.40
MON-1145-057,Monroe_County,24.67,81.37
MON-1146-058,Monroe_County,24.70,81.35
MON-1147-059,Monroe_County,24.69,81.42
MON-1148-060,Monroe_County,24.65,81.33
MON-0646-006,Monroe_County,24.47,81.74
MON-1149-061,Monroe_County,24.66,81.28
MON-1624-062,Monroe_County,24.72,81.06
MON-1625-063,Monroe_County,24.72,81.04
MON-1626-064,Monroe_County,24.73,81.02
MON-1627-065,Monroe_County,24.72,81.03
MON-1628-066,Monroe_County,24.71,81.08
MON-1920-067,Monroe_County,25.79,81.10
MON-1921-068,Monroe_County,25.76,81.04
MON-1922-069,Monroe_County,25.76,80.93
MON-1930-070,Monroe_County,25.14,80.93
MON-0647-007,Monroe_County,24.48,81.72
MON-2091-071,Monroe_County,24.66,81.52
MON-2092-072,Monroe_County,24.65,81.57
MON-2093-073,Monroe_County,24.66,81.44
MON-2094-074,Monroe_County,24.67,81.42
MON-2095-075,Monroe_County,24.66,81.47
MON-2096-076,Monroe_County,25.05,80.49
MON-2097-077,Monroe_County,24.71,81.38
MON-0648-008,Monroe_County,24.57,81.80
MON-2098-078,Monroe_County,24.70,81.38
MON-2099-079,Monroe_County,24.68,81.25
MON-2103-083,Monroe_County,24.66,81.28
SAR-0459-006,Sarasota_County,27.17,82.47
SAR-0573-009,Sarasota_County,27.27,82.54
SAR-0579-015,Sarasota_County,27.20,82.50
SAR-0580-016,Sarasota_County,27.18,82.49
SAR-0583-019,Sarasota_County,27.15,82.47
SAR-0595-031,Sarasota_County,26.95,82.37
SAR-0602-038,Sarasota_County,27.35,82.56
SAR-0603-039,Sarasota_County,27.34,82.56
SAR-0605-041,Sarasota_County,27.31,82.55
SAR-1406-059,Sarasota_County,27.39,82.54
SAR-1522-060,Sarasota_County,27.27,82.53
SAR-1528-066,Sarasota_County,27.25,82.39
SAR-1825-069,Sarasota_County,27.12,82.35
SAR-1998-076,Sarasota_County,27.06,82.46
SAR-2006-079,Sarasota_County,27.10,82.44
SAR-2008-081,Sarasota_County,27.11,82.47
SAR-2011-084,Sarasota_County,27.07,82.41
GAD-1376-001,Gadsden_County,30.67,84.31
MON-2100-080,Monroe_County,24.64,81.35
MON-2101-081,Monroe_County,24.66,81.30
MON-2102-082,Monroe_County,24.66,81.28
MON-2104-084,Monroe_County,25.29,80.38
MON-2108-088,Monroe_County,24.92,80.64
MON-2113-093,Monroe_County,24.66,81.45
MON-2116-096,Monroe_County,25.13,80.40
PIN-0755-024,Pinellas_County,28.09,82.78
PIN-0756-025,Pinellas_County,28.07,82.75
PIN-0759-028,Pinellas_County,28.04,82.68
HIL-0875-011,Hillsborough_County,28.12,82.50
PIN-0769-034,Pinellas_County,28.17,82.73
PIN-0815-035,Pinellas_County,27.95,82.76
PIN-0818-038,Pinellas_County,27.91,82.80
PIN-0821-041,Pinellas_County,27.88,82.84
PIN-0912-043,Pinellas_County,28.15,82.73
PIN-0914-045,Pinellas_County,28.14,82.76
PIN-0916-047,Pinellas_County,28.11,82.77
PIN-0919-050,Pinellas_County,28.16,82.79
PIN-0920-051,Pinellas_County,28.15,82.76
HIL-0877-013,Hillsborough_County,28.15,82.59
PIN-0965-053,Pinellas_County,28.03,82.78
PIN-0970-058,Pinellas_County,27.97,82.76
PIN-0973-061,Pinellas_County,27.97,82.80
PIN-0975-063,Pinellas_County,27.97,82.83
PIN-0978-066,Pinellas_County,27.87,82.77
PIN-0989-067,Pinellas_County,28.14,82.77
PIN-0993-068,Pinellas_County,28.16,82.70
HIL-0879-015,Hillsborough_County,28.07,82.53
PIN-1034-070,Pinellas_County,27.99,82.69
PIN-1037-073,Pinellas_County,27.98,82.74
PIN-1038-074,Pinellas_County,27.98,82.75
PIN-1106-076,Pinellas_County,27.86,82.74
PIN-1504-079,Pinellas_County,27.76,82.64
PIN-1507-082,Pinellas_County,27.76,82.65
PIN-1510-085,Pinellas_County,27.72,82.64
PIN-1511-086,Pinellas_County,27.90,82.68
PIN-1514-089,Pinellas_County,27.84,82.67
PIN-1515-090,Pinellas_County,27.76,82.77
PIN-1516-091,Pinellas_County,27.76,82.76
PIN-1675-101,Pinellas_County,28.12,82.75
PIN-1676-102,Pinellas_County,28.13,82.75
PIN-2029-103,Pinellas_County,28.15,82.79
PIN-2031-105,Pinellas_County,28.09,82.78
PIN-2124-115,Pinellas_County,28.12,82.78
PIN-2125-116,Pinellas_County,28.13,82.77
PIN-2127-118,Pinellas_County,28.12,82.75
PIN-2140-122,Pinellas_County,27.85,82.60
PIN-2142-124,Pinellas_County,27.82,82.61
HIL-0099-002,Hillsborough_County,27.95,82.55
HIL-1032-020,Hillsborough_County,28.06,82.35
HER-0361-001,Hernando_County,28.56,82.55
HER-0362-002,Hernando_County,28.57,82.66
HER-0365-005,Hernando_County,28.50,82.65
HER-0984-007,Hernando_County,28.49,82.66
HIL-1042-022,Hillsborough_County,27.89,82.48
HIL-1043-023,Hillsborough_County,27.87,82.49
HIL-1045-025,Hillsborough_County,27.88,82.53
HIL-1482-027,Hillsborough_County,27.87,82.23
HIL-0100-003,Hillsborough_County,27.99,82.50
HIL-1650-033,Hillsborough_County,28.08,82.48
HIL-1652-035,Hillsborough_County,27.96,82.46
HIL-1653-036,Hillsborough_County,28.06,82.59
HIL-1976-039,Hillsborough_County,27.87,82.50
HIL-1979-042,Hillsborough_County,27.89,82.53
HIL-0102-005,Hillsborough_County,27.91,82.45
HIL-2043-052,Hillsborough_County,27.75,82.47
HIL-2061-053,Hillsborough_County,27.79,82.53
HIL-2065-056,Hillsborough_County,27.63,82.65
HIL-2068-058,Hillsborough_County,27.73,82.54
HIL-2069-059,Hillsborough_County,27.70,82.56
HIL-2074-061,Hillsborough_County,27.70,82.53
HIL-2087-067,Hillsborough_County,27.63,82.65
HIL-2130-069,Hillsborough_County,27.71,82.45
HIL-0104-007,Hillsborough_County,27.89,82.48
PIN-0312-001,Pinellas_County,27.76,82.76
PIN-0314-003,Pinellas_County,27.77,82.75
PIN-0318-007,Pinellas_County,27.75,82.75
PIN-0320-009,Pinellas_County,27.74,82.70
PIN-0322-011,Pinellas_County,27.69,82.72
PIN-0325-014,Pinellas_County,27.71,82.68
PIN-0326-015,Pinellas_County,27.68,82.74
PIN-0560-020,Pinellas_County,27.78,82.78
HIL-0098-001,Hillsborough_County,27.97,82.58
PIN-0563-023,Pinellas_County,27.81,82.77
PIN-0757-026,Pinellas_County,28.06,82.71
PIN-0758-027,Pinellas_County,28.05,82.71
PIN-0761-030,Pinellas_County,28.05,82.76
PIN-0762-031,Pinellas_County,28.04,82.78
PIN-0768-033,Pinellas_County,28.13,82.74
PIN-0817-037,Pinellas_County,27.90,82.77
PIN-0819-039,Pinellas_County,27.87,82.78
PIN-0911-042,Pinellas_County,28.13,82.74
HIL-0876-012,Hillsborough_County,28.14,82.53
PIN-0915-046,Pinellas_County,28.15,82.77
PIN-0917-048,Pinellas_County,28.10,82.73
PIN-0918-049,Pinellas_County,28.16,82.81
PIN-0964-052,Pinellas_County,28.05,82.80
PIN-0966-054,Pinellas_County,28.01,82.72
PIN-0967-055,Pinellas_County,27.97,82.72
