Sample_ID,Florida_County_Name,Latitude,Longitude,
CLR_1915_097,Collier_County,25.90530556,-81.34877778,
CLR_1916_098,Collier_County,25.8915,-81.27075,
CLR_1917_099,Collier_County,25.87655556,-81.22808333,
CLR_1918_100,Collier_County,25.86711111,-81.13344444,
CLR_1919_101,Collier_County,25.85944444,-81.10061111,
CLR_1941_102,Collier_County,26.17466667,-80.89472222,
CLR_1946_103,Collier_County,26.02258333,-81.61144444,
CLM_1161_002,Columbia_County,29.84398,-82.67477,
CLM_1163_003,Columbia_County,29.95149,-82.77828,
CLM_1437_014,Columbia_County,30.68178889,-82.56000833,
CLM_1829_004,Columbia_County,29.92708333,-82.56375,
CLM_1830_005,Columbia_County,29.84405556,-82.63197222,
CLM_1831_006,Columbia_County,29.83466667,-82.67733333,
CLM_1832_007,Columbia_County,29.86511111,-82.73936111,
CLM_2146_015,Columbia_County,29.91463889,-82.57955556,
CLM_0077_008,Coulmbia_County,30.328239,-82.759779,
CLM_0078_009,Coulmbia_County,30.185344,-82.643857,
CLM_0079_010,Coulmbia_County,30.190703,-82.635268,
CLM_0080_011,Coulmbia_County,30.169153,-82.6159,
CLM_0081_012,Coulmbia_County,30.193357,-82.602911,
CLM_0082_013,Coulmbia_County,30.170171,-82.565978,
DES_0009_001,Desoto_County,27.04388889,-81.98583333,
DES_1991_002,Desoto_County,27.074775,-81.988275,
DES_1992_003,Desoto_County,27.04380833,-81.98575278,
DES_2000_004,Desoto_County,27.15467222,-81.9675,
DES_2001_005,Desoto_County,27.16216667,-81.90196667,
DES_2002_006,Desoto_County,27.22125278,-81.87661944,
DES_2240_007,Desoto_County,27.224135,-81.882027,
DES_2485_008,DeSoto_County,27.29791,-81.84628,
DIX_0109_001,Dixie_County,29.3547,-83.2324,
DIX_0110_002,Dixie_County,29.4025,-83.2345,
DIX_0111_003,Dixie_County,29.3958,-83.2223,
DIX_0112_004,Dixie_County,29.4445,-83.2032,
DIX_0113_005,Dixie_County,29.4621,-83.3447,
DIX_0114_006,Dixie_County,29.4947,-83.3536,
DIX_0115_007,Dixie_County,29.5524,-83.3914,
DIX_0116_008,Dixie_County,29.565,-83.3641,
DIX_1421_009,Dixie_County,29.32110833,-83.14447222,
DIX_1423_010,Dixie_County,29.46384167,-83.00048056,
DIX_1425_011,Dixie_County,29.58885833,-82.93756389,
DIX_1679_012,Dixie_County,29.77966667,-82.93983333,
DIX_1689_013,Dixie_County,29.58997222,-82.93775,
DIX_2409_018,Dixie_County,29.43992,-83.29359,
DUV_0199_001,Duval_County,30.475,-81.68444444,
DUV_0200_002,Duval_County,30.50166667,-81.66388889,
DUV_0201_003,Duval_County,30.44611111,-81.67111111,
DUV_0202_004,Duval_County,30.39777778,-81.58666667,
DUV_0208_005,Duval_County,30.51055556,-81.46055556,
DUV_0210_006,Duval_County,30.46333333,-81.43166667,
DUV_0211_007,Duval_County,30.40638889,-81.4125,
DUV_0212_008,Duval_County,30.39416667,-81.4375,
DUV_0213_009,Duval_County,30.37611111,-81.43611111,
DUV_0214_010,Duval_County,30.37027778,-81.41194444,
DUV_0302_011,Duval_County,30.2942,-81.3892,
DUV_0303_012,Duval_County,30.2747,-81.3998,
DUV_0304_013,Duval_County,30.2665,-81.3901,
DUV_0332_015,Duval_County,30.2821,-81.7088,
DUV_0333_016,Duval_County,30.2901,-81.7124,
DUV_0334_017,Duval_County,30.2738,-81.7008,
DUV_0335_018,Duval_County,30.2523,-81.6885,
DUV_0336_019,Duval_County,30.2784,-81.7175,
DUV_0337_020,Duval_County,30.2736,-81.741,
DUV_0338_021,Duval_County,30.2822,-81.7408,
DUV_0339_022,Duval_County,30.2897,-81.7578,
DUV_0540_024,Duval_County,30.4175,-81.53805556,
DUV_0541_025,Duval_County,30.27416667,-81.73277778,
DUV_0542_026,Duval_County,30.31888889,-81.66055556,
DUV_0543_027,Duval_County,30.37111111,-81.63916667,
DUV_0544_028,Duval_County,30.38888889,-81.62,
DUV_0545_029,Duval_County,30.37111111,-81.43222222,
DUV_0546_030,Duval_County,30.36777778,-81.40277778,
DUV_0547_031,Duval_County,30.35611111,-81.42805556,
DUV_0548_032,Duval_County,30.32194444,-81.44111111,
DUV_0550_034,Duval_County,30.25916667,-81.72722222,
DUV_0551_035,Duval_County,30.31,-81.68027778,
DUV_1117_036,Duval_County,30.1353,-81.596,
DUV_1118_037,Duval_County,30.1454,-81.5538,
DUV_1119_038,Duval_County,30.1336,-81.6341,
DUV_1120_039,Duval_County,30.1491,-81.6283,
DUV_1121_040,Duval_County,30.2157,-81.6166,
DUV_1122_041,Duval_County,30.2258,-81.6041,
DUV_1123_042,Duval_County,30.2537,-81.6404,
DUV_1124_043,Duval_County,30.2623,-81.6467,
DUV_1131_044,Duval_County,30.2594,-81.7276,
DUV_1132_045,Duval_County,30.2602,-81.7477,
DUV_1186_046,Duval_County,30.291177,-81.421601,
DUV_1190_047,Duval_County,30.388701,-81.471125,
DUV_1191_048,Duval_County,30.398738,-81.456203,
DUV_1192_049,Duval_County,30.440231,-81.429397,
DUV_2257_056,Duval_County,30.38922,-81.50775,
DUV_2258_057,Duval_County,30.39271,-81.64759,
DUV_2259_058,Duval_County,30.40356,-81.66342,
DUV_2260_059,Duval_County,30.39228,-81.71868,
DUV_2261_060,Duval_County,30.43117,-81.7241,
DUV_2262_061,Duval_County,30.43805,-81.76307,
DUV_2263_062,Duval_County,30.28718,-81.56981,
DUV_2264_063,Duval_County,30.22353,-81.51229,
DUV_2265_064,Duval_County,30.56459,-81.6138,
DUV_2266_065,Duval_County,30.39718,-81.68512,
DUV_2267_066,Duval_County,30.39722,-81.42834,
DUV_2269_067,Duval_County,30.28176,-81.74017,
DUV_2269_068,Duval_County,30.46112,-81.83236,
ESC_0785_001,Escambia_County,30.362459,-87.344598,
ESC_0786_002,Escambia_County,30.377438,-87.316726,
ESC_0787_003,Escambia_County,30.374229,-87.275813,
ESC_0789_005,Escambia_County,30.46014,-87.208935,
ESC_0790_006,Escambia_County,30.432109,-87.188821,
ESC_0791_007,Escambia_County,30.506011,-87.160964,
ESC_0793_008,Escambia_County,30.547069,-87.196239,
ESC_0794_009,Escambia_County,30.618085,-87.263009,
ESC_1110_011,Escambia_County,30.4308497,-87.18787653,
ESC_1111_012,Escambia_County,30.54556209,-87.22943246,
ESC_1114_013,Escambia_County,30.40587079,-87.21459296,
ESC_1115_014,Escambia_County,30.40982911,-87.25758456,
ESC_1116_015,Escambia_County,30.45084874,-87.28020275,
ESC_1415_016,Escambia_County,30.478775,-87.26858333,
ESC_1416_017,Escambia_County,30.30083889,-87.44701111,
ESC_1417_018,Escambia_County,30.38260833,-87.42593889,
ESC_1536_020,Escambia_County,30.45512778,-87.16731944,
ESC_1570_021,Escambia_County,30.294113,-87.469777,
ESC_1571_022,Escambia_County,30.368547,-87.409683,
ESC_1572_023,Escambia_County,30.523548,-87.445082,
ESC_1573_024,Escambia_County,30.311826,-87.42228,
ESC_1574_025,Escambia_County,30.426228,-87.186616,
ESC_1575_026,Escambia_County,30.479545,-87.162058,
ESC_1785_027,Escambia_County,30.39613889,-87.18297222,
ESC_1786_028,Escambia_County,30.46494444,-87.37388889,
ESC_1789_029,Escambia_County,30.37255556,-87.26813889,
ESC_1790_030,Escambia_County,30.46863889,-87.15566667,
ESC_1791_031,Escambia_County,30.45327778,-87.13947222,
ESC_1792_032,Escambia_County,30.43027778,-87.34238889,
ESC_1793_033,Escambia_County,30.46363889,-87.37811111,
ESC_1794_034,Escambia_County,30.45397222,-87.36111111,
ESC_1796_035,Escambia_County,30.45133333,-87.38891667,
ESC_1798_036,Escambia_County,30.51519444,-87.15805556,
ESC_1799_037,Escambia_County,30.56230556,-87.21825,
ESC_1800_038,Escambia_County,30.4915,-87.14458333,
ESC_1803_039,Escambia_County,30.59808333,-87.24669444,
ESC_1804_040,Escambia_County,30.59591667,-87.24197222,
ESC_1805_041,Escambia_County,30.34052778,-87.30708333,
ESC_1807_042,Escambia_County,30.54758333,-87.33033333,
ESC_1808_043,Escambia_County,30.47388889,-87.20988889,
ESC_1810_045,Escambia_County,30.41991667,-87.19358333,
ESC_1811_046,Escambia_County,30.4,-87.24238889,
ESC_1812_047,Escambia_County,30.38113889,-87.28222222,
ESC_1813_048,Escambia_County,30.35272222,-87.42177778,
ESC_1814_049,Escambia_County,30.31497222,-87.38388889,
ESC_1815_050,Escambia_County,30.33088889,-87.25038889,
ESC_2188_054,Escambia_County,30.96662,-87.2344,
ESC_2189_055,Escambia_County,30.96753,-87.29263,
ESC_2190_056,Escambia_County,30.93422,-87.26949,
ESC_2191_057,Escambia_County,30.85518,-87.31167,
ESC_2192_058,Escambia_County,30.72384,-87.30589,
ESC_2439_059,Escambia_County,30.73251,-87.28514,
FLG_0384_001,Flagler_County,29.59911,-81.256607,
FLG_0385_002,Flagler_County,29.608717,-81.274208,
FLG_0386_003,Flagler_County,29.576452,-81.231105,
FLG_0387_004,Flagler_County,29.581528,-81.211113,
FLG_0388_005,Flagler_County,29.592242,-81.205502,
FLG_0389_006,Flagler_County,29.603727,-81.204477,
FLG_0390_007,Flagler_County,29.576565,-81.193851,
FLG_0391_008,Flagler_County,29.569686,-81.2048,
FLG_0392_009,Flagler_County,29.563447,-81.20949,
FLG_0393_010,Flagler_County,29.549634,-81.228226,
FLG_1395_012,Flagler_County,29.66780556,-81.21644444,
FLG_1397_013,Flagler_County,29.66430556,-81.22891667,
FLG_1548_015,Flagler_County,29.6157,-81.2048,
FLG_1549_016,Flagler_County,29.6151,-81.2029,
FLG_1550_017,Flagler_County,29.5592,-81.1759,
FLG_1551_018,Flagler_County,29.5836,-81.2133,
FLG_1552_019,Flagler_County,29.5736,-81.2329,
FLG_1553_020,Flagler_County,29.6372,-81.2668,
FLG_1554_021,Flagler_County,29.6536,-81.2425,
FLG_1555_022,Flagler_County,29.6591,-81.2371,
FLG_1556_023,Flagler_County,29.6521,-81.2772,
FLG_2486_024,Flagler_County,29.49661,-81.21836,
FLG_2487_025,Flagler_County,29.477,-81.1356,
FLG_2488_026,Flagler_County,29.47973,-81.12651,
FLG_2489_027,Flagler_County,29.43804,-81.10995,
FLG_2575_028,Flagler_County,29.42294,-81.43521,
FRA_0123_024,Franklin_County,29.896477,-84.380306,
FRA_0124_025,Franklin_County,29.926235,-84.625078,
FRA_1472_001,Franklin_County,29.7435,-84.99931667,
FRA_1473_002,Franklin_County,29.81858333,-84.87515,
FRA_1474_003,Franklin_County,29.73161667,-84.9399,
FRA_1475_004,Franklin_County,29.7015,-84.8805,
FRA_1476_005,Franklin_County,29.65396667,-84.92963333,
FRA_1477_006,Franklin_County,29.617,-84.96208333,
FRA_1478_007,Franklin_County,29.60135,-85.02771667,
FRA_1479_008,Franklin_County,29.63303333,-85.08771667,
FRA_1480_009,Franklin_County,29.67968333,-85.05728333,
FRA_1481_010,Franklin_County,29.66995,-84.98793333,
FRA_1838_011,Franklin_County,29.96127778,-84.38475,
FRA_1839_012,Franklin_County,29.9165,-84.51252778,
FRA_1841_013,Franklin_County,29.91191667,-84.36755556,
FRA_1842_014,Franklin_County,29.90063889,-84.39758333,
FRA_1843_015,Franklin_County,29.94769444,-84.34172222,
FRA_1845_016,Franklin_County,29.71297222,-85.02077778,
FRA_1846_017,Franklin_County,29.76844444,-85.04319444,
FRA_1847_018,Franklin_County,29.7235,-84.98202778,
FRA_1848_019,Franklin_County,29.81669444,-84.83697222,
FRA_1849_020,Franklin_County,29.85352778,-84.97336111,
FRA_1850_021,Franklin_County,29.85227778,-84.66844444,
FRA_1851_022,Franklin_County,29.84647222,-84.66436111,
FRA_2632_027,Franklin_County,30.0075,-84.99722,
GAD_1376_001,Gadsden_County,30.6695,-84.3052,
GAD_1378_002,Gadsden_County,30.46,-84.4985,
GAD_1379_003,Gadsden_County,30.4752,-84.4098,
GAD_1382_004,Gadsden_County,30.586,-84.3594,
GAD_2385_006,Gadsen_County,30.700833,-84.856667,
GAD_2386_007,Gadsen_County,30.664444,-84.732778,
GIL_1427_002,Gilchrist_County,29.7954,-82.91935556,
GIL_1681_003,Gilchrist_County,29.86469444,-82.73994444,
GIL_1686_004,Gilchrist_County,29.72227778,-82.94277778,
GIL_1687_005,Gilchrist_County,29.67436111,-82.95458333,
GIL_1688_006,Gilchrist_County,29.64405556,-82.94308333,
GIL_1828_007,Gilchrist_County,29.70897222,-82.73244444,
GLA_0249_001,Glades_County,26.839951,-81.08733,
GLA_1207_008,Glades_County,26.86441,-81.082166,
GLA_1208_009,Glades_County,26.97599,-81.082533,
GLA_1209_010,Glades_County,26.94762,-81.046356,
GLA_1210_011,Glades_County,26.9177,-81.04969,
GLA_1213_014,Glades_County,26.83837,-81.058038,
GLA_1214_015,Glades_County,26.96962,-81.045795,
GLA_1215_016,Glades_County,26.94159,-81.013503,
GLA_1220_021,Glades_County,26.99483,-81.010053,
GLA_1221_022,Glades_County,26.98507,-81.029152,
GLA_1222_023,Glades_County,26.95514,-80.996061,
GLA_1226_027,Glades_County,26.99373,-80.979219,
GLA_1227_028,Glades_County,26.98359,-80.991764,
GLA_1228_029,Glades_County,26.94949,-80.959955,
GLA_1229_030,Glades_County,26.92475,-80.963296,
GLA_1230_031,Glades_County,26.89614,-80.962867,
GLA_1231_032,Glades_County,26.85923,-80.951064,
GLA_1232_033,Glades_County,27.05181,-80.946299,
GLA_1233_034,Glades_County,27.02275,-80.944538,
GLA_1234_035,Glades_County,27.00512,-80.946473,
GLA_1235_036,Glades_County,26.98247,-80.95984,
GLA_1236_037,Glades_County,26.94956,-80.924865,
GLA_1237_038,Glades_County,26.92424,-80.929612,
GLA_1238_039,Glades_County,26.89521,-80.931204,
GLA_1243_041,Glades_County,27.07723,-80.91359,
GLA_1244_042,Glades_County,27.04831,-80.916818,
GLA_1245_043,Glades_County,27.02933,-80.914662,
GLA_1246_044,Glades_County,26.99883,-80.915666,
GLA_1247_045,Glades_County,26.97794,-80.926511,
GLA_1248_046,Glades_County,26.94799,-80.894607,
GLA_1255_047,Glades_County,27.11334,-80.887579,
GLA_1257_049,Glades_County,27.0611,-80.888654,
GLA_1258_050,Glades_County,27.02803,-80.883668,
GLA_1259_051,Glades_County,27.00043,-80.883217,
GLA_1260_052,Glades_County,26.98083,-80.894136,
GLA_2049_053,Glades_County,26.83991667,-81.08213889,
GLA_2050_054,Glades_County,26.77136111,-81.39083333,
GLA_2051_055,Glades_County,26.98661111,-81.06611111,
GLA_2053_056,Glades_County,26.93355556,-81.31463889,
GLA_2056_057,Glades_County,26.78983333,-81.30880556,
GLA_2143_058,Glades_County,27.04261111,-80.94780556,
GLA_2145_059,Glades_County,26.971,-81.10047222,
GUL_1439_001,Gulf_County,29.83220833,-85.31318889,
GUL_1445_002,Gulf_County,29.79580278,-85.29006389,
GUL_1446_003,Gulf_County,29.79815278,-85.29785556,
GUL_1447_004,Gulf_County,29.81229167,-85.29061389,
GUL_1448_005,Gulf_County,29.83911389,-85.31288611,
GUL_1449_006,Gulf_County,29.81095,-85.30578611,
GUL_1453_007,Gulf_County,29.88058333,-85.22117222,
GUL_1454_008,Gulf_County,29.81517222,-85.31177778,
GUL_1844_009,Gulf_County,29.88069444,-85.22113889,
GUL_2319_010,Gulf_County,30.0882,-85.17873,
GUL_2387_011,Gulf_County,30.13646,-85.19943,
GUL_2388_012,Gulf_County,30.131944,-85.1425,
GUL_2389_013,Gulf_County,30.08833,-85.17888,
GUL_2390_014,Gulf_County,30.243611,-85.200278,
GUL_2391_015,Gulf_County,30.11638,-85.20027,
GUL_2393_017,Gulf_County,29.683611,-85.222778,
GUL_2576_018,Gulf_County,29.71861111,-85.28555556,
GUL_2578_020,Gulf_County,29.69416667,-85.28166667,
GUL_2579_021,Gulf_County,29.71027778,-85.30194444,
GUL_2580_022,Gulf_County,29.75222222,-85.30305556,
GUL_2581_023,Gulf_County,29.70833333,-85.26833333,
GUL_2582_024,Gulf_County,29.68638889,-85.3025,
GUL_2583_025,Gulf_County,29.71194444,-85.29361111,
GUL_2584_026,Gulf_County,29.70611111,-85.28027778,
GUL_2587_029,Gulf_County,29.74341,-85.18745,
GUL_2588_019,Gulf_County,29.70777778,-85.255,
GUL_2588_030,Gulf_County,29.99826,-85.36973,
GUL_2622_031,Gulf_County,30.0177,-85.14671,
HAM_1418_001,Hamilton_County,30.5014,-83.2422,
HAM_1434_003,Hamilton_County,30.32972222,-82.76105556,
HAM_1435_004,Hamilton_County,30.353875,-82.68692778,
HAM_1469_006,Hamilton_County,30.56413889,-82.72488889,
HAM_2410_008,Hamilton_County,30.44829,-83.09686,
HAM_2411_009,Hamilton_County,30.33954,-82.81906,
HAR_2241_001,Hardee_County,27.503798,-81.805656,
HEN_1242_003,Hendry_County,26.77391,-80.921934,
HEN_1251_005,Hendry_County,26.86016,-80.891,
HEN_1253_007,Hendry_County,26.80208,-80.890223,
HEN_1254_008,Hendry_County,26.77547,-80.891294,
HEN_1893_009,Hendry_County,26.62294444,-81.42763889,
HEN_1894_010,Hendry_County,26.59636111,-81.37486111,
HEN_1943_011,Hendry_County,26.31097222,-80.97722222,
HEN_1944_012,Hendry_County,26.43136111,-81.02766667,
HEN_1945_013,Hendry_County,26.42922222,-81.12813889,
HEN_2048_015,Hendry_County,26.76211111,-80.92308333,
HEN_2058_016,Hendry_County,26.77027778,-81.44066667,
HEN_2059_017,Hendry_County,26.76675,-81.44766667,
HER_0361_001,Hernando_County,28.56333333,-82.55444444,
HER_0362_002,Hernando_County,28.56833333,-82.655,
HER_0363_003,Hernando_County,28.54527778,-82.62333333,
HER_0364_004,Hernando_County,28.52111111,-82.63611111,
HER_0365_005,Hernando_County,28.49722222,-82.65027778,
HER_0366_006,Hernando_County,28.445,-82.61638889,
HER_0984_007,Hernando_County,28.492605,-82.656341,
HER_2360_009,Hernando_County,28.64722,-82.26222,
HER_2361_010,Hernando_County,28.48194,-82.30944,
HER_2362_011,Hernando_County,28.57861,-82.21777,
HIG_1072_001,Highlands_County,27.27019444,-81.00061111,
HIG_2016_002,Highlands_County,27.52694444,-81.35916667,
HIG_2017_003,Highlands_County,27.4425,-81.28638889,
HIG_2018_004,Highlands_County,27.4975,-81.47638889,
HIG_2019_005,Highlands_County,27.47222222,-81.55472222,
HIG_2020_006,Highlands_County,27.39472222,-81.45111111,
HIG_2021_007,Highlands_County,27.34194444,-81.36361111,
HIG_2022_008,Highlands_County,27.33,-81.41611111,
HIG_2023_009,Highlands_County,27.38583333,-81.33138889,
HIG_2024_010,Highlands_County,27.30666667,-81.31277778,
HIG_2025_011,Highlands_County,27.35361111,-81.23,
HIG_2320_014,Highlands_County,27.25251,-81.37675,
HIG_2321_015,Highlands_County,27.52416,-81.48986,
HIG_2322_016,Highlands_County,27.58218,-81.49071,
HIG_2513_017,Highlands_County,27.348883,-81.390933,
HIG_2514_018,Highlands_County,27.573444,-81.504194,
HIG_2515_019,Highlands_County,27.586283,-81.504,
HIG_2516_020,Highlands_County,27.597806,-81.497028,
HIG_2517_021,Highlands_County,27.639583,-81.531611,
HIG_2518_022,Highlands_County,27.63225,-81.547444,
HIG_2523_023,Highlands_County,27.646957,-81.477379,
HIG_2524_024,Highlands_County,27.63917,-81.36418,
HIG_2554_025,Highlands_County,27.54313,-81.42581,
HIG_2555_026,Highlands_County,27.314155,-81.372526,
HIG_2589_027,Highlands_County,27.297206,-81.372526,
HIL_0098_001,Hillsborough_County,27.9694,-82.5757,
HIL_0099_002,Hillsborough_County,27.9502,-82.5459,
HIL_0100_003,Hillsborough_County,27.9908,-82.5032,
HIL_0101_004,Hillsborough_County,28.015,-82.4942,
HIL_0102_005,Hillsborough_County,27.9099,-82.4537,
HIL_0103_006,Hillsborough_County,27.868,-82.5021,
HIL_0104_007,Hillsborough_County,27.8897,-82.4808,
HIL_0105_008,Hillsborough_County,27.9415,-82.4508,
HIL_0106_009,Hillsborough_County,27.9463,-82.43,
HIL_0107_010,Hillsborough_County,27.9766,-82.3617,
HIL_0875_011,Hillsborough_County,28.121608,-82.504522,
HIL_0876_012,Hillsborough_County,28.141407,-82.528104,
HIL_0877_013,Hillsborough_County,28.146919,-82.593956,
HIL_0878_014,Hillsborough_County,28.151431,-82.592371,
HIL_0879_015,Hillsborough_County,28.071965,-82.525068,
HIL_0880_016,Hillsborough_County,28.074062,-82.523392,
HIL_0881_017,Hillsborough_County,28.112496,-82.58689,
HIL_0885_018,Hillsborough_County,28.092938,-82.479996,
HIL_1031_019,Hillsborough_County,28.0592,-82.3441,
HIL_1032_020,Hillsborough_County,28.0578,-82.3525,
HIL_1033_021,Hillsborough_County,28.0749,-82.3761,
HIL_1042_022,Hillsborough_County,27.8893,-82.4791,
HIL_1043_023,Hillsborough_County,27.8666,-82.4889,
HIL_1044_024,Hillsborough_County,27.8671,-82.5373,
HIL_1045_025,Hillsborough_County,27.8755,-82.5291,
HIL_1046_026,Hillsborough_County,28.01189,-82.5564,
HIL_1482_027,Hillsborough_County,27.86721667,-82.2282,
HIL_1483_028,Hillsborough_County,27.86018333,-82.38438333,
HIL_1484_029,Hillsborough_County,27.79085,-82.41856667,
HIL_1487_032,Hillsborough_County,27.6763,-82.37616667,
HIL_1650_033,Hillsborough_County,28.08252778,-82.47966667,
HIL_1651_034,Hillsborough_County,28.04883333,-82.49733333,
HIL_1652_035,Hillsborough_County,27.95902778,-82.46361111,
HIL_1653_036,Hillsborough_County,28.05658333,-82.59416667,
HIL_1654_037,Hillsborough_County,28.13486111,-82.58716667,
HIL_1655_038,Hillsborough_County,28.02786111,-82.58797222,
HIL_1976_039,Hillsborough_County,27.86548056,-82.4965,
HIL_1977_040,Hillsborough_County,27.87774722,-82.51833333,
HIL_1978_041,Hillsborough_County,27.84777222,-82.55275278,
HIL_1979_042,Hillsborough_County,27.89326111,-82.53305,
HIL_1980_043,Hillsborough_County,27.88953889,-82.48058056,
HIL_1981_044,Hillsborough_County,27.874775,-82.48638333,
HIL_2043_052,Hillsborough_County,27.748106,-82.472167,
HIL_2061_053,Hillsborough_County,27.78569444,-82.52919444,
HIL_2062_054,Hillsborough_County,27.72630556,-82.53719444,
HIL_2063_055,Hillsborough_County,27.69680556,-82.56019444,
HIL_2065_056,Hillsborough_County,27.631,-82.65419444,
HIL_2066_057,Hillsborough_County,27.60080556,-82.74019444,
HIL_2068_058,Hillsborough_County,27.72630556,-82.53719444,
HIL_2069_059,Hillsborough_County,27.69680556,-82.56019444,
HIL_2072_060,Hillsborough_County,27.63169444,-82.645,
HIL_2074_061,Hillsborough_County,27.69961111,-82.52680556,
HIL_2075_062,Hillsborough_County,27.65711111,-82.55530556,
HIL_2076_063,Hillsborough_County,27.63680556,-82.58180556,
HIL_2083_065,Hillsborough_County,27.70811111,-82.5185,
HIL_2087_067,Hillsborough_County,27.62588889,-82.64861111,
HIL_2129_068,Hillsborough_County,27.69388889,-82.44527778,
HIL_2130_069,Hillsborough_County,27.705,-82.44666667,
HIL_2131_070,Hillsborough_County,27.68694444,-82.52055556,
HIL_2132_071,Hillsborough_County,27.67555556,-82.43611111,
HIL_2363_075,Hillsborough_County,28.02111,-82.38777,
HIL_2364_076,Hillsborough_County,28.02501,-82.42885,
HIL_2365_077,Hillsborough_County,28.01777,-82.4475,
HIL_2366_078,Hillsborough_County,28.0126,-82.46519,
HIL_2367_079,Hillsborough_County,27.99694,-82.46638,
HIL_2368_080,Hillsborough_County,27.92805,-82.4525,
HIL_2369_081,Hillsborough_County,27.91111,-82.4475,
HIL_2370_082,Hillsborough_County,27.77249,-82.37416,
HIL_2371_083,Hillsborough_County,27.79666,-82.34944,
HIL_2372_084,Hillsborough_County,27.88055,-82.3,
HIL_2373_085,Hillsborough_County,27.84638,-82.27638,
HIL_2374_086,Hillsborough_County,27.83777,-82.27444,
HIL_2375_087,Hillsborough_County,27.77888,-82.13805,
HIL_2376_088,Hillsborough_County,27.92333,-82.16805,
HIL_2377_089,Hillsborough_County,27.94472,-82.21972,
HIL_2378_090,Hillsborough_County,27.99222,-82.14888,
HIL_2379_091,Hillsborough_County,27.94361,-82.45861,
HIL_2440_092,Hillsborough_County,28.00652,-82.34387,
HIL_2441_093,Hillsborough_County,28.05491,-82.36345,
HIL_2442_094,Hillsborough_County,27.98892,-82.46843,
HIL_2443_095,Hillsborough_County,28.0484,-82.26895,
HIL_2444_096,Hillsborough_County,27.81094,-82.39944,
HIL_2445_097,Hillsborough_County,28.1513,-82.22673,
HIL_2446_098,Hillsborough_County,28.12852,-82.26435,
HIL_2447_099,Hillsborough_County,28.01299,-82.35325,
HIL_2448_100,Hillsborough_County,27.96202,-82.54888,
HIL_2490_101,Hillsborough_County,28.0134145,-82.6332221,
HIL_2590_102,Hillsborough_County,27.932082,-82.428999,
HIL_2591_103,Hillsborough_County,27.94192,-82.41013,
HOL_2193_001,Holmes_County,30.87894,-85.66166,
HOL_2194_002,Holmes_County,30.81226,-86.02531,
HOL_2195_003,Holmes_County,30.94751,-85.84297,
HOL_2205_004,Holmes_County,30.657263,-85.903328,
IDR_0069_001,Indian_River_County,27.633,-80.499,
IDR_0070_002,Indian_River_County,27.65,-80.399,
IDR_0071_003,Indian_River_County,27.65,-80.388,
IDR_0072_004,Indian_River_County,27.629,-80.358,
IDR_0073_005,Indian_River_County,27.988,-80.671,
IDR_0074_006,Indian_River_County,28.014,-80.646,
IDR_0089_010,Indian_River_County,27.603818,-80.387361,
IDR_0090_011,Indian_River_County,27.588882,-80.405665,
IDR_1407_012,Indian_River_County,27.79619167,-80.48435833,
IDR_1408_013,Indian_River_County,27.76949722,-80.51096944,
IDR_1409_014,Indian_River_County,27.76525833,-80.46575278,
IDR_1410_015,Indian_River_County,27.64565,-80.42692778,
IDR_1411_016,Indian_River_County,27.63142222,-80.35037222,
IDR_1412_017,Indian_River_County,27.66552222,-80.36039444,
IDR_1413_018,Indian_River_County,27.76126389,-80.41683333,
IDR_1414_019,Indian_River_County,27.79620833,-80.42430833,
IDR_1719_020,Indian_River_County,27.79833333,-80.49527778,
IDR_1720_021,Indian_River_County,27.80222222,-80.43138889,
IDR_1721_022,Indian_River_County,27.82,-80.50805556,
IDR_2324_025,Indian_River_County,27.726678,-80.774752,
IDR_2449_026,Indian_River_County,27.56112,-80.32855,
IDR_2450_027,Indian_River_County,27.8610101,-80.4490104,
IDR_2451_028,Indian_River_County,27.850415,-80.4539584,
IDR_2491_029,Indian_River_County,27.835333,-80.496442,
IDR_2492_030,Indian_River_County,27.586561,-80.36505,
IDR_2592_031,Indian_River_County,27.63107,-80.76473,
IDR_2593_032,Indian_River_County,27.82085,-80.67264,
IDR_2594_033,Indian_River_County,27.82242,-80.81166,
JAC_1581_001,Jackson_County,30.727634,-84.904487,
JAC_2196_003,Jackson_County,30.790438,-85.140538,
JAC_2197_004,Jackson_County,30.84989,-85.25947,
JAC_2325_007,Jackson_County,30.597047,-85.390309,
JAC_2394_008,Jackson_County,30.869444,-84.944167,
JAC_2395_009,Jackson_County,30.5825,-85.330556,
JAC_2396_010,Jackson_County,30.656667,-84.973611,
JAC_2397_011,Jackson_County,30.904444,-84.959444,
JAC_2398_012,Jackson_County,30.1167,-83.97932,
JAC_2399_013,Jackson_County,30.255,-83.8975,
JAC_2400_014,Jackson_County,30.21305,-84.04111,
JEF_1383_001,Jefferson_County,30.3398,-83.9912,
JEF_1384_002,Jefferson_County,30.5288,-83.9781,
JEF_2412_004,Jefferson_County,30.06107,-83.90644,
JEF_2452_005,Jefferson_County,30.14761,-83.96881,
JEF_2453_006,Jefferson_County,30.14255,-83.86598,
JEF_2556_007,Jefferson_County,30.30657,-83.81606,
JEF_2557_008,Jefferson_County,30.59465,-83.71612,
LAF_1194_001,Lafayette_County,30.099101,-83.171046,
LAF_1677_002,Lafayette_County,30.00605556,-82.99736111,
